"","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Store_Age"
"2358",11.4003278688525,"Low",0.086360962,"Hard Drinks",151.2682,"Medium","Tier 3","Supermarket Type3",2439.4912,33
"2359",6.15,"Low",0.046232445,"Baking Goods",99.4384,"High","Tier 3","Supermarket Type1",1379.5376,31
"2360",20.85,"Low",0.097618234,"Starchy Foods",223.9746,"Small","Tier 1","Supermarket Type1",897.4984,21
"2361",17.1,"Regular",0.046808553,"Canned",141.4838,"Small","Tier 1","Supermarket Type1",1404.838,21
"2362",13.15,"Regular",0.03810738,"Snack Foods",86.3856,"Medium","Tier 3","Supermarket Type2",615.1992,9
"2363",16.5,"Regular",0.093846532,"Baking Goods",95.7068,"Small","Tier 2","Supermarket Type1",1069.2748,14
"2364",11.65,"Low",0.040744057,"Fruits and Vegetables",185.924,"Small","Tier 2","Supermarket Type1",4101.328,11
"2365",13.15,"Low",0.022831052,"Fruits and Vegetables",160.292,"Medium","Tier 1","Supermarket Type1",4793.76,19
"2366",19.35,"Regular",0.076878416,"Snack Foods",113.9518,"Medium","Tier 1","Supermarket Type1",1138.518,19
"2367",19.35,"Regular",0.021501067,"Fruits and Vegetables",122.2098,"Small","Tier 2","Supermarket Type1",2771.7254,16
"2368",16.5,"Regular",0.07964724,"Fruits and Vegetables",101.4332,"High","Tier 3","Supermarket Type1",1948.1308,31
"2369",21.35,"Low",0.068809463,"Canned",258.5278,"Small","Tier 2","Supermarket Type1",5206.556,14
"2370",16,"Regular",0.115570552,"Fruits and Vegetables",57.5246,"Small","Tier 2","Supermarket Type1",173.7738,14
"2371",20.5,"Low",0.143164371,"Household",34.919,"High","Tier 3","Supermarket Type1",73.238,31
"2372",19.75,"Regular",0.018008071,"Frozen Foods",180.466,"High","Tier 3","Supermarket Type1",3415.554,31
"2373",17.6,"Low",0.015775777,"Household",179.1976,"Small","Tier 2","Supermarket Type1",3803.0496,11
"2374",4.615,"Regular",0.102407778,"Canned",234.33,"Small","Tier 2","Supermarket Type1",3961.51,11
"2375",5.88,"Low",0.003606726,"Hard Drinks",154.1998,"Medium","Tier 3","Supermarket Type2",1384.1982,9
"2376",11.8,"Regular",0.093801337,"Snack Foods",126.0704,"Medium","Tier 1","Supermarket Type1",1251.704,19
"2377",17.35,"Low",0,"Baking Goods",101.9016,"High","Tier 3","Supermarket Type1",1821.6288,31
"2378",12.35,"Regular",0.033760862,"Meat",196.9426,"Small","Tier 1","Supermarket Type1",5141.3076,21
"2379",13.2247693817468,"Low",0.031131455,"Fruits and Vegetables",111.0228,"Medium","Tier 3","Supermarket Type3",3205.1612,33
"2380",9,"Low",0.082177842,"Frozen Foods",214.1534,"Small","Tier 2","Supermarket Type1",1720.4272,16
"2381",6.235,"Low",0.118858866,"Household",263.291,"Medium","Tier 1","Supermarket Type1",3418.883,19
"2382",9.6,"Low",0,"Snack Foods",244.817,"Small","Tier 2","Supermarket Type1",4374.306,14
"2383",16.75,"Low",0.105448901,"Snack Foods",156.163,"Small","Tier 2","Supermarket Type1",782.315,11
"2384",17.1,"Regular",0.046881328,"Canned",141.3838,"Medium","Tier 1","Supermarket Type1",1685.8056,19
"2385",6.825,"Regular",0.078057026,"Canned",154.5998,"Medium","Tier 3","Grocery Store",153.7998,20
"2386",6.78,"Regular",0.140955857,"Baking Goods",92.212,"Small","Tier 2","Supermarket Type1",4101.328,11
"2387",16,"Regular",0.107186944,"Baking Goods",181.9634,"Medium","Tier 3","Supermarket Type2",3453.5046,9
"2388",15,"Low",0.153960209,"Starchy Foods",105.9938,"Small","Tier 2","Supermarket Type1",1179.1318,14
"2389",7.39,"Low",0.093160853,"Household",251.3066,"Medium","Tier 3","Supermarket Type2",1004.0264,9
"2390",17.6,"Low",0.05629192,"Frozen Foods",42.5454,"Small","Tier 1","Supermarket Type1",419.454,21
"2391",12.65,"Regular",0.15604396,"Fruits and Vegetables",239.6538,"Small","Tier 1","Supermarket Type1",3845.6608,21
"2392",17.85,"Low",0.044463491,"Snack Foods",127.102,"Small","Tier 1","Supermarket Type1",2024.032,21
"2393",11.15,"Regular",0.00827301,"Dairy",150.4708,"High","Tier 3","Supermarket Type1",1956.1204,31
"2394",15.7,"Low",0.030697825,"Hard Drinks",42.877,"Small","Tier 2","Supermarket Type1",1168.479,14
"2395",14.65,"Low",0,"Others",56.4614,"Medium","Tier 3","Grocery Store",55.2614,20
"2396",13.4260689045936,"Low",0.101281,"Dairy",55.0956,"Medium","Tier 3","Supermarket Type3",2020.0372,33
"2397",18.25,"Low",0.012300013,"Fruits and Vegetables",160.4894,"Small","Tier 2","Supermarket Type1",3073.9986,16
"2398",20.7,"Regular",0,"Baking Goods",98.7042,"Small","Tier 2","Supermarket Type1",1884.8798,11
"2399",15.85,"Low",0.057313443,"Snack Foods",53.3956,"Small","Tier 1","Supermarket Type1",1364.89,21
"2400",6.575,"Regular",0.075625152,"Breads",145.7444,"Medium","Tier 1","Supermarket Type1",3193.1768,19
"2401",17.75,"Low",0.030568919,"Others",177.866,"Small","Tier 2","Supermarket Type1",2336.958,16
"2402",11.8474598930481,"Low",0.198424841,"Soft Drinks",185.2924,"Small","Tier 1","Grocery Store",370.1848,33
"2403",13.4260689045936,"Regular",0.029578726,"Dairy",143.5786,"Medium","Tier 3","Supermarket Type3",3756.4436,33
"2404",12.9878795546559,"Low",0.213125482,"Snack Foods",44.9428,"Small","Tier 1","Grocery Store",175.7712,33
"2405",16.7,"Regular",0.120137953,"Fruits and Vegetables",181.2976,"Small","Tier 2","Supermarket Type1",3078.6592,11
"2406",10.85,"Low",0.028679894,"Household",115.1808,"Small","Tier 1","Supermarket Type1",2109.2544,21
"2407",10,"Low",0.099804623,"Snack Foods",113.7544,"Medium","Tier 1","Supermarket Type1",3243.7776,19
"2408",13.65,"Regular",0.044526443,"Meat",37.9532,"Medium","Tier 3","Grocery Store",71.9064,20
"2409",19,"Regular",0.162882227,"Frozen Foods",46.8718,"Medium","Tier 3","Grocery Store",189.0872,20
"2410",9.6,"Regular",0.022404493,"Breads",102.499,"Small","Tier 2","Supermarket Type1",2579.975,11
"2411",12,"Low",0.075975642,"Baking Goods",124.1388,"Small","Tier 2","Supermarket Type1",1486.0656,11
"2412",5.925,"Regular",0.09644909,"Dairy",43.8086,"Small","Tier 2","Supermarket Type1",312.2602,14
"2413",13,"Low",0.041816615,"Household",254.5014,"Small","Tier 2","Supermarket Type1",4845.0266,14
"2414",8.18,"Regular",0.082867689,"Frozen Foods",58.5588,"Small","Tier 2","Supermarket Type1",171.7764,11
"2415",12.8,"Low",0.076214289,"Fruits and Vegetables",96.541,"Small","Tier 2","Supermarket Type1",1834.279,16
"2416",19.2,"Low",0.124301968,"Canned",89.7488,"Small","Tier 2","Supermarket Type1",2082.6224,16
"2417",14.5,"Regular",0.097201128,"Snack Foods",159.4262,"Small","Tier 1","Supermarket Type1",2705.1454,21
"2418",5.19,"Low",0.042861968,"Frozen Foods",196.811,"Small","Tier 2","Supermarket Type1",3731.809,11
"2419",13.3,"Regular",0.0713931,"Fruits and Vegetables",61.0536,"High","Tier 3","Supermarket Type1",1592.5936,31
"2420",19.6,"Low",0.041256807,"Household",88.8514,"High","Tier 3","Supermarket Type1",2125.2336,31
"2421",17.75,"Low",0.034746076,"Dairy",248.275,"Small","Tier 2","Supermarket Type1",998.7,14
"2422",12.35,"Low",0.093441604,"Snack Foods",119.1124,"Medium","Tier 1","Supermarket Type1",3673.8844,19
"2423",14.35,"Low",0.017024598,"Health and Hygiene",109.8228,"High","Tier 3","Supermarket Type1",2099.9332,31
"2424",6.365,"Low",0.007363189,"Frozen Foods",63.2536,"Small","Tier 2","Supermarket Type1",1225.072,16
"2425",11.8474598930481,"Low",0.014484582,"Soft Drinks",143.9102,"Medium","Tier 3","Supermarket Type3",3062.0142,33
"2426",12.3057050092764,"Regular",0.011937183,"Canned",184.7924,"Medium","Tier 3","Supermarket Type3",4442.2176,33
"2427",14.75,"Low",0.032862976,"Health and Hygiene",238.6906,"High","Tier 3","Supermarket Type1",4278.4308,31
"2428",12.15,"Low",0.015484763,"Frozen Foods",211.9928,"Medium","Tier 1","Supermarket Type1",631.1784,19
"2429",6.59,"Low",0.026163192,"Household",121.5098,"High","Tier 3","Supermarket Type1",602.549,31
"2430",12.6,"Regular",0.073920438,"Dairy",255.6356,"Small","Tier 1","Supermarket Type1",2797.6916,21
"2431",13.2247693817468,"Low",0.086352403,"Fruits and Vegetables",149.8734,"Small","Tier 1","Grocery Store",445.4202,33
"2432",13.8532846715328,"Low",0.03976832,"Others",83.9908,"Medium","Tier 3","Supermarket Type3",2348.9424,33
"2433",11.3469362745098,"Regular",0.015950066,"Breads",47.7402,"Medium","Tier 3","Supermarket Type3",1975.4286,33
"2434",12.867061281337,"Regular",0.082002559,"Frozen Foods",59.2588,"Medium","Tier 3","Supermarket Type3",1374.2112,33
"2435",7.325,"Low",0.093307668,"Fruits and Vegetables",92.7146,"High","Tier 3","Supermarket Type1",2006.7212,31
"2436",11.3469362745098,"Low",0.143199389,"Breads",175.837,"Small","Tier 1","Grocery Store",352.874,33
"2437",15.1,"Regular",0.019965179,"Frozen Foods",130.531,"Medium","Tier 1","Supermarket Type1",908.817,19
"2438",12.2771082089552,"Regular",0.116108797,"Baking Goods",164.121,"Medium","Tier 3","Supermarket Type3",6035.477,33
"2439",8.51,"Regular",0.078339081,"Snack Foods",172.9422,"High","Tier 3","Supermarket Type1",1379.5376,31
"2440",13.2247693817468,"Low",0.237651344,"Fruits and Vegetables",170.2106,"Small","Tier 1","Grocery Store",171.1106,33
"2441",20.35,"Regular",0.031102571,"Dairy",257.2672,"Small","Tier 2","Supermarket Type1",2045.3376,11
"2442",17.85,"Low",0.018097419,"Health and Hygiene",96.9094,"Medium","Tier 3","Supermarket Type2",1332.9316,9
"2443",18.25,"Low",0.078041216,"Snack Foods",258.4962,"Medium","Tier 3","Supermarket Type2",2848.9582,9
"2444",17.6,"Low",0.08226356,"Health and Hygiene",160.492,"High","Tier 3","Supermarket Type1",1278.336,31
"2445",10.895,"Low",0.026880159,"Frozen Foods",106.428,"Small","Tier 1","Supermarket Type1",1491.392,21
"2446",11.85,"Low",0.222063351,"Dairy",99.6726,"Medium","Tier 3","Grocery Store",195.7452,20
"2447",13.3847364953887,"Low",0.142589751,"Household",35.919,"Medium","Tier 3","Supermarket Type3",585.904,33
"2448",14.1,"Low",0.126292985,"Fruits and Vegetables",88.6198,"Medium","Tier 3","Supermarket Type2",1133.8574,9
"2449",15.15,"Regular",0.012260981,"Snack Foods",131.7284,"Small","Tier 2","Supermarket Type1",1186.4556,14
"2450",17.25,"Low",0.05869048,"Dairy",91.612,"Medium","Tier 3","Grocery Store",93.212,20
"2451",17.6,"Low",0.018982338,"Health and Hygiene",237.059,"Medium","Tier 3","Supermarket Type2",2836.308,9
"2452",14.6,"Low",0.059405152,"Household",179.6976,"Small","Tier 1","Supermarket Type1",3621.952,21
"2453",10.1,"Low",0.027059264,"Meat",76.467,"Small","Tier 2","Supermarket Type1",1761.041,14
"2454",10.5,"Low",0.071244438,"Frozen Foods",119.2098,"Small","Tier 2","Supermarket Type1",1325.6078,14
"2455",12.6,"Low",0.007455054,"Household",186.9556,"Small","Tier 2","Supermarket Type1",3942.8676,14
"2456",18.7,"Low",0.046088273,"Health and Hygiene",153.6682,"Small","Tier 1","Supermarket Type1",3506.7686,21
"2457",5.985,"Low",0.096185556,"Frozen Foods",127.1678,"Medium","Tier 3","Supermarket Type2",3560.6984,9
"2458",12.1,"Low",0.11487406,"Baking Goods",221.4114,"Small","Tier 1","Supermarket Type1",5099.3622,21
"2459",13,"Regular",0.083643716,"Canned",196.0426,"Medium","Tier 1","Supermarket Type1",2570.6538,19
"2460",19.2,"Regular",0.022965292,"Fruits and Vegetables",181.695,"Small","Tier 2","Supermarket Type1",2563.33,16
"2461",5.78,"Low",0.014584584,"Soft Drinks",146.3102,"Small","Tier 2","Supermarket Type1",2187.153,16
"2462",7.17,"Regular",0.059716729,"Fruits and Vegetables",130.9968,"Small","Tier 2","Supermarket Type1",2348.9424,14
"2463",20.85,"Regular",0.062224479,"Baking Goods",88.1514,"Small","Tier 1","Supermarket Type1",1682.4766,21
"2464",18.75,"Low",0.034360687,"Household",215.7218,"Medium","Tier 1","Supermarket Type1",4274.436,19
"2465",7.5,"Low",0.050708743,"Canned",123.4072,"High","Tier 3","Supermarket Type1",3185.1872,31
"2466",10.395,"Regular",0.036957777,"Meat",230.5352,"Small","Tier 2","Supermarket Type1",4580.704,16
"2467",12.8,"Regular",0.023530953,"Meat",223.5404,"Small","Tier 1","Supermarket Type1",1800.3232,21
"2468",11.65,"Regular",0.058681957,"Baking Goods",170.4422,"High","Tier 3","Supermarket Type1",517.3266,31
"2469",20.2,"Low",0.064728148,"Snack Foods",258.0646,"Small","Tier 2","Supermarket Type1",5668.6212,11
"2470",11.35,"Regular",0,"Snack Foods",103.0016,"Small","Tier 2","Supermarket Type1",2125.2336,14
"2471",8.71,"Regular",0.120773451,"Canned",186.5924,"Medium","Tier 3","Grocery Store",555.2772,20
"2472",8.31,"Regular",0.115911972,"Snack Foods",177.3028,"Small","Tier 2","Supermarket Type1",1948.1308,16
"2473",19,"Regular",0.10985775,"Fruits and Vegetables",188.8214,"Medium","Tier 3","Grocery Store",188.4214,20
"2474",7.5,"Low",0.050853901,"Canned",121.7072,"Small","Tier 2","Supermarket Type1",367.5216,16
"2475",6.525,"Low",0.090295708,"Household",84.6882,"Small","Tier 1","Supermarket Type1",601.2174,21
"2476",12.867061281337,"Low",0.029084548,"Frozen Foods",122.0098,"Small","Tier 1","Grocery Store",361.5294,33
"2477",13.3847364953887,"Low",0.026769592,"Household",77.0354,"Medium","Tier 3","Supermarket Type3",2332.2974,33
"2478",6.985,"Regular",0.137580452,"Meat",182.8608,"Medium","Tier 1","Supermarket Type1",4042.7376,19
"2479",11.3,"Low",0.066816565,"Household",192.2478,"Small","Tier 2","Supermarket Type1",1356.2346,16
"2480",6.115,"Regular",0.01179078,"Soft Drinks",189.053,"Medium","Tier 3","Grocery Store",948.765,20
"2481",9.5,"Regular",0.036921781,"Meat",194.2452,"Medium","Tier 3","Grocery Store",782.9808,20
"2482",15.7,"Low",0.122742389,"Canned",134.2942,"Small","Tier 2","Supermarket Type1",1192.4478,16
"2483",16,"Low",0.089971292,"Dairy",143.2154,"Small","Tier 1","Supermarket Type1",1701.7848,21
"2484",13.1,"Regular",0.099186992,"Frozen Foods",198.7768,"Medium","Tier 3","Supermarket Type2",3153.2288,9
"2485",11.4003278688525,"Low",0,"Hard Drinks",39.0164,"Medium","Tier 3","Supermarket Type3",1042.6428,33
"2486",16.85,"Low",0.036596012,"Snack Foods",90.6488,"Small","Tier 2","Supermarket Type1",633.8416,11
"2487",11.8474598930481,"Low",0.041821227,"Soft Drinks",107.628,"Small","Tier 1","Grocery Store",213.056,33
"2488",14.85,"Regular",0.016635488,"Snack Foods",157.563,"Medium","Tier 3","Grocery Store",312.926,20
"2489",18.2,"Low",0.090084098,"Fruits and Vegetables",197.211,"Small","Tier 2","Supermarket Type1",3142.576,16
"2490",11,"Low",0.008960445,"Meat",119.1756,"Medium","Tier 1","Supermarket Type1",1696.4584,19
"2491",21.1,"Regular",0.162418495,"Fruits and Vegetables",64.9168,"Small","Tier 2","Supermarket Type1",639.168,11
"2492",15.2,"Low",0.056237906,"Household",110.7912,"Medium","Tier 3","Grocery Store",109.1912,20
"2493",11.4003278688525,"Low",0.071498575,"Hard Drinks",37.7506,"Medium","Tier 3","Supermarket Type3",796.9626,33
"2494",9.06,"Low",0.009791467,"Others",213.256,"Medium","Tier 1","Supermarket Type1",4687.232,19
"2495",11.5,"Low",0.072820885,"Fruits and Vegetables",191.253,"High","Tier 3","Supermarket Type1",3036.048,31
"2496",11.15,"Low",0.073354286,"Others",66.8142,"Small","Tier 2","Supermarket Type1",2372.9112,14
"2497",13.5,"Regular",0.068010049,"Dairy",57.2562,"Small","Tier 2","Supermarket Type1",770.3306,16
"2498",15.1,"Regular",0.087406863,"Fruits and Vegetables",221.8456,"Small","Tier 1","Supermarket Type1",663.1368,21
"2499",8.3,"Regular",0.030198228,"Baking Goods",98.2384,"Medium","Tier 1","Supermarket Type1",2167.8448,19
"2500",14.15,"Regular",0.024442501,"Fruits and Vegetables",196.411,"Medium","Tier 1","Supermarket Type1",2749.754,19
"2501",13.3847364953887,"Low",0.033436336,"Household",107.3912,"Medium","Tier 3","Supermarket Type3",3057.3536,33
"2502",8.365,"Regular",0.039844429,"Fruits and Vegetables",190.1188,"Small","Tier 1","Supermarket Type1",1904.188,21
"2503",11.85,"Regular",0.055805027,"Baking Goods",53.0666,"Medium","Tier 1","Supermarket Type1",512.666,19
"2504",19.6,"Low",0.047888606,"Health and Hygiene",42.277,"Small","Tier 2","Supermarket Type1",605.878,14
"2505",19,"Regular",0.065735977,"Fruits and Vegetables",189.6214,"Medium","Tier 1","Supermarket Type1",2826.321,19
"2506",18.25,"Low",0.076089711,"Snack Foods",212.9218,"Medium","Tier 1","Supermarket Type1",3846.9924,19
"2507",19.85,"Regular",0.020908608,"Snack Foods",63.5194,"Medium","Tier 1","Supermarket Type1",557.2746,19
"2508",12.85,"Low",0.030678825,"Starchy Foods",251.704,"Small","Tier 2","Supermarket Type1",3542.056,16
"2509",12.867061281337,"Low",0.111381428,"Frozen Foods",106.7622,"Medium","Tier 3","Supermarket Type3",2964.1416,33
"2510",19.6,"Low",0.039738393,"Snack Foods",163.7526,"Medium","Tier 3","Supermarket Type2",2960.1468,9
"2511",15.7,"Regular",0.01903743,"Fruits and Vegetables",60.5536,"Small","Tier 2","Supermarket Type1",490.0288,11
"2512",13.3,"Low",0.06356617,"Frozen Foods",151.3708,"Small","Tier 1","Supermarket Type1",3611.2992,21
"2513",10.395,"Low",0.112553853,"Snack Foods",59.022,"Medium","Tier 3","Supermarket Type2",1378.206,9
"2514",10.5,"Regular",0.013493914,"Snack Foods",143.7154,"Small","Tier 2","Supermarket Type1",3119.9388,14
"2515",19.35,"Low",0.118102769,"Snack Foods",224.8088,"Small","Tier 1","Supermarket Type1",2013.3792,21
"2516",14.1,"Low",0.06682033,"Snack Foods",198.9084,"High","Tier 3","Supermarket Type1",4761.8016,31
"2517",8.6,"Regular",0.040205535,"Canned",188.753,"Small","Tier 1","Supermarket Type1",7590.12,21
"2518",17.1,"Low",0.038816115,"Household",166.4842,"Small","Tier 2","Supermarket Type1",1326.2736,16
"2519",12.9878795546559,"Regular",0.076348933,"Snack Foods",32.8558,"Medium","Tier 3","Supermarket Type3",713.0718,33
"2520",20.5,"Low",0.032819637,"Household",38.9822,"Medium","Tier 1","Supermarket Type1",982.055,19
"2521",15.1,"Regular",0.096249842,"Meat",134.4942,"Medium","Tier 1","Supermarket Type1",2119.9072,19
"2522",6.69,"Regular",0,"Meat",176.937,"Small","Tier 2","Supermarket Type1",4234.488,11
"2523",11.8474598930481,"Low",0,"Soft Drinks",121.044,"Medium","Tier 3","Supermarket Type3",2396.88,33
"2524",7.905,"Low",0.010003987,"Snack Foods",250.7408,"High","Tier 3","Supermarket Type1",5757.8384,31
"2525",18,"Low",0.124452048,"Frozen Foods",118.5124,"Small","Tier 1","Supermarket Type1",1303.6364,21
"2526",7.84,"Regular",0.154363209,"Canned",50.835,"Small","Tier 2","Supermarket Type1",599.22,11
"2527",15.15,"Regular",0.066551268,"Frozen Foods",144.676,"Small","Tier 2","Supermarket Type1",3954.852,11
"2528",15.2,"Regular",0.173703549,"Fruits and Vegetables",175.8054,"Medium","Tier 3","Grocery Store",1050.6324,20
"2529",19.85,"Low",0.054025644,"Seafood",197.2768,"Small","Tier 1","Supermarket Type1",6503.5344,21
"2530",12.2771082089552,"Low",0.03523927,"Baking Goods",231.601,"Medium","Tier 3","Supermarket Type3",5972.226,33
"2531",7.325,"Low",0.093385381,"Fruits and Vegetables",91.3146,"Small","Tier 1","Supermarket Type1",1641.8628,21
"2532",5.88,"Low",0.024937792,"Household",148.4392,"Small","Tier 2","Supermarket Type1",2087.9488,16
"2533",10.695,"Regular",0.060654268,"Breakfast",174.7712,"Small","Tier 2","Supermarket Type1",3339.6528,14
"2534",11.8474598930481,"Low",0.06912336,"Soft Drinks",106.0938,"Medium","Tier 3","Supermarket Type3",2787.0388,33
"2535",20.25,"Low",0.025953257,"Household",179.5976,"Small","Tier 1","Supermarket Type1",2535.3664,21
"2536",8.05,"Regular",0.07884393,"Fruits and Vegetables",257.0646,"Small","Tier 2","Supermarket Type1",8760.5964,11
"2537",11.65,"Low",0.033851785,"Seafood",112.186,"Small","Tier 2","Supermarket Type1",1018.674,14
"2538",19.35,"Low",0.118342285,"Snack Foods",222.6088,"Small","Tier 2","Supermarket Type1",1789.6704,16
"2539",7.235,"Low",0.058121214,"Snack Foods",115.8834,"Small","Tier 2","Supermarket Type1",1382.2008,14
"2540",12.15,"Low",0.015457803,"Frozen Foods",209.9928,"Small","Tier 2","Supermarket Type1",5259.82,14
"2541",8.615,"Low",0.116152226,"Fruits and Vegetables",94.1436,"High","Tier 3","Supermarket Type1",1512.6976,31
"2542",6.765,"Regular",0.087260103,"Frozen Foods",105.0306,"Small","Tier 1","Supermarket Type1",2090.612,21
"2543",10.3,"Regular",0.0111263,"Snack Foods",87.254,"Small","Tier 1","Supermarket Type1",1211.756,21
"2544",13.15,"Regular",0.038167453,"Snack Foods",89.4856,"Small","Tier 2","Supermarket Type1",1230.3984,11
"2545",8.84,"Regular",0.076547632,"Frozen Foods",109.5228,"Small","Tier 2","Supermarket Type1",1657.842,14
"2546",8.26,"Regular",0,"Soft Drinks",122.573,"Small","Tier 2","Supermarket Type1",739.038,16
